latitude;longitude;altitude(m);ultrasonicHeight(m);speed(mps);distance(m);max_altitude(m);max_ascent(m);max_speed(mps);max_distance(m);time(millisecond);datetime(utc);datetime(local);satellites;pressure(Pa);temperature(F);voltage(v);home_latitude;home_longitude;velocityX(mps);velocityY(mps);velocityZ(mps);pitch(deg);roll(deg);yaw(deg);powerlevel;isflying;istakingphoto;remainPowerPercent;remainLifePercent;currentCurrent;currentElectricity;currentVoltage;batteryTemperature;dischargeCount;flightmode;isMotorsOn;isTakingVideo;Rc_elevator;Rc_aileron;Rc_throttle;Rc_rudder;Rc_gyro;timestamp;Battery_Cell1;Battery_Cell2;Battery_Cell3;Battery_Cell4;Battery_Cell5;Battery_Cell6;Dronetype;AppVersion;Planename;FlyControllerSerialNumber;RemoteSerialNumber;BatterySerialNumber;CENTER_BATTERY.productDate;CENTER_BATTERY.serialNo;CENTER_BATTERY.fullCapacity;CENTER_BATTERY.productDateRaw;pitchRaw;rollRaw;yawRaw;gimbalPitchRaw;gimbalRollRaw;gimbalYawRaw;flyState;altitudeRaw;speedRaw;distanceRaw;velocityXRaw;velocityYRaw;velocityZRaw;data_reuse;App_Tip;App_Warning;downlinkSignalQuality;uplinkSignalQuality;transmissionChannel;rcModeSwitch;rcHome;rcPause;rcTransform;rcJoystickMode;appMode;FlyControllerSerialNumber_legacy;RemoteSerialNumber_legacy;BatterySerialNumber_legacy;Battery2SerialNumber;frontAvoidDist;backAvoidDist;isBrakingToAvoid
-29.453342;-53.285555;52.2;0;3.1;604.39;58.7;58.7;9.86;606.55;426903;50:58.8;50:58.8;17;0;0;15.426;-29.447898;-53.285895;2.9;1.1;0;-14.3;-2.3;17.8;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-23;178;-90;0;210;6;522;31.02;6043.9;29;11;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45334;-53.285554;52.2;0;3.23;604.09;58.7;58.7;9.86;606.55;427003;50:58.9;50:58.9;17;0;0;15.426;-29.447898;-53.285895;3;1.2;0;-14.2;-2.6;17.8;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-26;178;-90;0;210;6;522;32.31;6040.94;30;12;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453337;-53.285552;52.2;0;3.42;603.78;58.7;58.7;9.86;606.55;427110;50:59.0;50:59.0;17;0;0;15.426;-29.447898;-53.285895;3.2;1.2;0;-14;-2.7;17.8;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;140;-27;178;-90;0;210;6;522;34.18;6037.83;32;12;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453334;-53.285551;52.2;0;3.64;603.45;58.7;58.7;9.86;606.55;427200;50:59.1;50:59.1;17;0;0;15.426;-29.447898;-53.285895;3.4;1.3;0;-13.8;-2.5;17.8;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;138;-25;178;-90;0;210;6;522;36.4;6034.54;34;13;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453331;-53.28555;52.2;0;3.73;603.1;58.7;58.7;9.86;606.55;427292;50:59.1;50:59.1;17;0;0;15.426;-29.447898;-53.285895;3.5;1.3;0;-13.9;-2.6;17.7;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;139;-26;177;-90;0;210;6;522;37.34;6031.05;35;13;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453327;-53.285548;52.2;0;3.96;602.74;58.7;58.7;9.86;606.55;427404;50:59.3;50:59.3;17;0;0;15.426;-29.447898;-53.285895;3.7;1.4;0;-14;-2.7;17.7;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;140;-27;177;-90;0;210;6;522;39.56;6027.45;37;14;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453324;-53.285547;52.2;0;4.05;602.35;58.7;58.7;9.86;606.55;427504;50:59.4;50:59.4;17;0;0;15.426;-29.447898;-53.285895;3.8;1.4;0;-14.1;-2.5;17.7;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-25;177;-90;0;210;6;522;40.5;6023.55;38;14;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45332;-53.285545;52.2;0;4.24;601.96;58.7;58.7;9.86;606.55;427605;50:59.5;50:59.5;17;0;0;15.426;-29.447898;-53.285895;4;1.4;0;-14.2;-2.2;17.7;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-22;177;-90;0;210;6;522;42.38;6019.65;40;14;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453316;-53.285544;52.2;0;4.37;601.55;58.7;58.7;9.86;606.55;427695;50:59.5;50:59.5;17;0;0;15.426;-29.447898;-53.285895;4.1;1.5;0;-14.2;-2.1;17.7;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-21;177;-90;0;210;6;522;43.66;6015.45;41;15;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453312;-53.285542;52.2;0;4.55;601.13;58.7;58.7;9.86;606.55;427805;50:59.7;50:59.7;17;0;0;15.426;-29.447898;-53.285895;4.3;1.5;0;-14.3;-2.1;17.7;0;1;0;58;100;-9361;2142;15426;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-21;177;-90;0;210;6;522;45.54;6011.25;43;15;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453308;-53.28554;52.2;0;4.68;600.7;58.7;58.7;9.86;606.55;427900;50:59.8;50:59.8;17;0;0;15.411;-29.447898;-53.285895;4.4;1.6;0;-14.2;-2.2;17.6;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-22;176;-90;0;210;6;522;46.82;6007.03;44;16;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453304;-53.285539;52.2;0;4.87;600.26;58.7;58.7;9.86;606.55;428003;50:59.9;50:59.9;17;0;0;15.411;-29.447898;-53.285895;4.6;1.6;0;-14.3;-2.1;17.6;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;14;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-21;176;-90;0;210;6;522;48.7;6002.57;46;16;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.4533;-53.285537;52.2;0;4.96;599.79;58.7;58.7;9.86;606.55;428102;51:00.0;51:00.0;17;0;0;15.411;-29.447898;-53.285895;4.7;1.6;0;-14.3;-2.1;17.6;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;24;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-21;176;-90;0;210;6;522;49.65;5997.95;47;16;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453296;-53.285535;52.2;0;5.09;599.32;58.7;58.7;9.86;606.55;428193;51:00.0;51:00.0;17;0;0;15.411;-29.447898;-53.285895;4.8;1.7;0;-14.1;-2.2;17.7;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;20;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-22;177;-90;0;210;6;522;50.92;5993.23;48;17;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453291;-53.285534;52.2;0;5.19;598.84;58.7;58.7;9.86;606.55;428303;51:00.2;51:00.2;17;0;0;15.411;-29.447898;-53.285895;4.9;1.7;0;-14.2;-2.2;17.6;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;21;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-22;176;-90;0;210;6;522;51.87;5988.37;49;17;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453287;-53.285532;52.2;0;5.38;598.34;58.7;58.7;9.86;606.55;428418;51:00.3;51:00.3;17;0;0;15.411;-29.447898;-53.285895;5.1;1.7;0;-14.5;-2.1;17.7;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;18;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;145;-21;177;-90;0;210;6;522;53.76;5983.4;51;17;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453282;-53.28553;52.2;0;5.5;597.86;58.7;58.7;9.86;606.55;428544;51:00.4;51:00.4;17;0;0;15.411;-29.447898;-53.285895;5.2;1.8;0;-15;-1.7;17.7;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;16;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;150;-17;177;-90;0;210;6;522;55.03;5978.59;52;18;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453272;-53.285526;52.1;0;5.82;596.77;58.7;58.7;9.86;606.55;428700;51:00.6;51:00.6;17;0;0;15.411;-29.447898;-53.285895;5.5;1.9;0;-14.8;-1.7;17.4;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;16;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;148;-17;174;-90;0;210;6;521;58.19;5967.7;55;19;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453267;-53.285524;52.1;0;5.91;596.22;58.7;58.7;9.86;606.55;428804;51:00.7;51:00.7;17;0;0;15.411;-29.447898;-53.285895;5.6;1.9;0;-14.4;-2.2;17.5;0;1;0;58;100;-9852;2136;15411;3182.5;3;P-GPS;1;0;660;16;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;144;-22;175;-90;0;210;6;521;59.14;5962.21;56;19;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453262;-53.285522;52.1;0;6.04;595.66;58.7;58.7;9.86;606.55;428912;51:00.8;51:00.8;17;0;0;15.413;-29.447898;-53.285895;5.7;2;0;-14.5;-2.4;17.7;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;16;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;145;-24;177;-90;0;210;6;521;60.41;5956.64;57;20;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453257;-53.28552;52.1;0;6.14;595.09;58.7;58.7;9.86;606.55;429005;51:00.9;51:00.9;17;0;0;15.413;-29.447898;-53.285895;5.8;2;0;-14.6;-2.2;17.8;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;18;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;146;-22;178;-90;0;210;6;521;61.35;5950.94;58;20;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453251;-53.285518;52.1;0;6.26;594.51;58.7;58.7;9.86;606.55;429103;51:01.0;51:01.0;17;0;0;15.413;-29.447898;-53.285895;5.9;2.1;0;-14.5;-2.4;17.9;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;18;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;145;-24;179;-90;0;210;6;521;62.63;5945.11;59;21;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453246;-53.285516;52.1;0;6.36;593.92;58.7;58.7;9.86;606.55;429207;51:01.1;51:01.1;17;0;0;15.413;-29.447898;-53.285895;6;2.1;0;-14.5;-2.9;17.8;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;18;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;145;-29;178;-90;0;210;6;521;63.57;5939.18;60;21;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45324;-53.285514;52.1;0;6.55;593.32;58.7;58.7;9.86;606.55;429302;51:01.2;51:01.2;17;0;0;15.413;-29.447898;-53.285895;6.2;2.1;0;-14.5;-3;17.9;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;17;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;145;-30;179;-90;0;210;6;521;65.46;5933.16;62;21;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453235;-53.285512;52.1;0;6.67;592.7;58.7;58.7;9.86;606.55;429400;51:01.3;51:01.3;17;0;0;15.413;-29.447898;-53.285895;6.3;2.2;0;-14.5;-3.1;17.9;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;145;-31;179;-90;0;210;6;521;66.73;5927;63;22;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453229;-53.285509;52.1;0;6.77;592.08;58.7;58.7;9.86;606.55;429500;51:01.4;51:01.4;17;0;0;15.413;-29.447898;-53.285895;6.4;2.2;0;-14.4;-3.3;17.9;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;144;-33;179;-90;0;210;6;521;67.68;5920.78;64;22;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453223;-53.285507;52.1;0;6.86;591.44;58.7;58.7;9.86;606.55;429603;51:01.5;51:01.5;17;0;0;15.413;-29.447898;-53.285895;6.5;2.2;0;-14.3;-3.5;17.8;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-35;178;-90;0;210;6;521;68.62;5914.4;65;22;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453217;-53.285505;52.1;0;6.99;590.82;58.7;58.7;9.86;606.55;429702;51:01.6;51:01.6;17;0;0;15.413;-29.447898;-53.285895;6.6;2.3;0;-14.1;-3.6;17.8;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-36;178;-90;0;210;6;521;69.89;5908.15;66;23;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453211;-53.285502;52.1;0;7.08;590.16;58.7;58.7;9.86;606.55;429806;51:01.7;51:01.7;17;0;0;15.413;-29.447898;-53.285895;6.7;2.3;0;-14.4;-3.9;18;0;1;0;57;100;-9753;2134;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;144;-39;180;-90;0;210;6;521;70.84;5901.6;67;23;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453205;-53.2855;52.1;0;7.18;589.49;58.7;58.7;9.86;606.55;429906;51:01.8;51:01.8;17;0;0;15.413;-29.447898;-53.285895;6.8;2.3;0;-14.3;-4;18;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-40;180;-90;0;210;6;521;71.78;5894.88;68;23;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453199;-53.285497;52.1;0;7.21;588.82;58.7;58.7;9.86;606.55;430009;51:01.9;51:01.9;17;0;0;15.413;-29.447898;-53.285895;6.8;2.4;0;-14;-3.9;18;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;140;-39;180;-90;0;210;6;521;72.11;5888.19;68;24;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453186;-53.285493;52.1;0;7.4;587.47;58.7;58.7;9.86;606.55;430207;51:02.1;51:02.1;17;0;0;15.413;-29.447898;-53.285895;7;2.4;0;-14.1;-4.3;17.9;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-43;179;-90;0;210;6;521;74;5874.68;70;24;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.45318;-53.28549;52.1;0;7.4;586.8;58.7;58.7;9.86;606.55;430300;51:02.2;51:02.2;17;0;0;15.413;-29.447898;-53.285895;7;2.4;0;-14.1;-4.5;17.9;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-45;179;-90;0;210;6;521;74;5867.96;70;24;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453174;-53.285488;52.1;0;7.49;586.1;58.7;58.7;9.86;606.55;430402;51:02.3;51:02.3;17;0;0;15.413;-29.447898;-53.285895;7.1;2.4;0;-13.9;-4.7;17.9;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;139;-47;179;-90;0;210;6;521;74.95;5861.03;71;24;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453167;-53.285485;52.1;0;7.49;585.41;58.7;58.7;9.86;606.55;430502;51:02.4;51:02.4;17;0;0;15.413;-29.447898;-53.285895;7.1;2.4;0;-13.9;-4.8;17.9;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;139;-48;179;-90;0;210;6;521;74.95;5854.06;71;24;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453161;-53.285483;52.1;0;7.59;584.7;58.7;58.7;9.86;606.55;430603;51:02.5;51:02.5;17;0;0;15.413;-29.447898;-53.285895;7.2;2.4;0;-14;-4.1;18.1;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;140;-41;181;-90;0;210;6;521;75.89;5847.02;72;24;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453154;-53.28548;52.1;0;7.72;584;58.7;58.7;9.86;606.55;430705;51:02.6;51:02.6;17;0;0;15.413;-29.447898;-53.285895;7.3;2.5;0;-14.3;-4.1;18;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-41;180;-90;0;210;6;521;77.16;5840;73;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453147;-53.285477;52.1;0;7.72;583.29;58.7;58.7;9.86;606.55;430804;51:02.7;51:02.7;17;0;0;15.413;-29.447898;-53.285895;7.3;2.5;0;-14.2;-4.5;18;0;1;0;57;100;-9591;2131;15413;3182.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-45;180;-90;0;210;6;521;77.16;5832.86;73;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453141;-53.285475;52.1;0;7.81;582.57;58.7;58.7;9.86;606.55;430903;51:02.8;51:02.8;17;0;0;15.423;-29.447898;-53.285895;7.4;2.5;0;-14.2;-4.6;18;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-46;180;-90;0;210;6;521;78.11;5825.75;74;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453134;-53.285472;52.1;0;7.81;581.85;58.7;58.7;9.86;606.55;431003;51:02.9;51:02.9;17;0;0;15.423;-29.447898;-53.285895;7.4;2.5;0;-14.1;-4.4;18.1;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-44;181;-90;0;210;6;521;78.11;5818.51;74;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453127;-53.28547;52.1;0;7.91;581.12;58.7;58.7;9.86;606.55;431105;51:03.0;51:03.0;17;0;0;15.423;-29.447898;-53.285895;7.5;2.5;0;-14;-4.6;18;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;140;-46;180;-90;0;210;6;521;79.06;5811.17;75;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453121;-53.285467;52.1;0;7.94;580.38;58.7;58.7;9.86;606.55;431204;51:03.1;51:03.1;17;0;0;15.423;-29.447898;-53.285895;7.5;2.6;0;-14.1;-5.3;17.9;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;-242;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-53;179;-90;0;210;6;521;79.38;5803.81;75;26;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453114;-53.285464;52.1;0;8.03;579.65;58.7;58.7;9.86;606.55;431302;51:03.2;51:03.2;17;0;0;15.423;-29.447898;-53.285895;7.6;2.6;0;-14.1;-5.3;17.1;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;-274;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-53;171;-90;0;207;6;521;80.32;5796.53;76;26;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453107;-53.285462;52.1;0;8.03;578.91;58.7;58.7;9.86;606.55;431408;51:03.3;51:03.3;17;0;0;15.423;-29.447898;-53.285895;7.6;2.6;0;-13.7;-5.4;16.6;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;137;-54;166;-90;0;196;6;521;80.32;5789.12;76;26;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.4531;-53.285459;52.1;0;8;578.16;58.7;58.7;9.86;606.55;431501;51:03.4;51:03.4;17;0;0;15.423;-29.447898;-53.285895;7.6;2.5;0;-13.8;-5.2;16.4;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;138;-52;164;-90;0;196;6;521;80.01;5781.6;76;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453093;-53.285456;52.1;0;8.1;577.41;58.7;58.7;9.86;606.55;431601;51:03.5;51:03.5;17;0;0;15.423;-29.447898;-53.285895;7.7;2.5;0;-14.1;-4.9;16.5;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-49;165;-90;0;196;6;521;80.96;5774.12;77;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453086;-53.285454;52.1;0;8.13;576.66;58.7;58.7;9.86;606.55;431703;51:03.6;51:03.6;17;0;0;15.423;-29.447898;-53.285895;7.7;2.6;0;-14.3;-4.7;16.6;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;143;-47;166;-90;0;196;6;521;81.27;5766.64;77;26;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453079;-53.285451;52.1;0;8.13;575.91;58.7;58.7;9.86;606.55;431803;51:03.7;51:03.7;17;0;0;15.423;-29.447898;-53.285895;7.7;2.6;0;-14.1;-4.9;16.5;0;1;0;57;100;-9591;2131;15423;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;141;-49;165;-90;0;196;6;521;81.27;5759.09;77;26;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453072;-53.285449;52.1;0;8.22;575.15;58.7;58.7;9.86;606.55;431906;51:03.8;51:03.8;17;0;0;15.422;-29.447898;-53.285895;7.8;2.6;0;-13.9;-5.4;16.5;0;1;0;57;100;-8877;2126;15422;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;139;-54;165;-90;0;196;6;521;82.22;5751.54;78;26;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453065;-53.285446;52.1;0;8.22;574.39;58.7;58.7;9.86;606.55;432003;51:03.9;51:03.9;17;0;0;15.422;-29.447898;-53.285895;7.8;2.6;0;-13.3;-5.5;16.4;0;1;0;57;100;-8877;2126;15422;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;133;-55;164;-90;0;196;6;521;82.22;5743.91;78;26;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453059;-53.285444;52.1;0;8.19;573.73;58.7;58.7;9.86;606.55;432106;51:04.0;51:04.0;17;0;0;15.422;-29.447898;-53.285895;7.8;2.5;0;-13.6;-5;16.4;0;1;0;57;100;-8877;2126;15422;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;136;-50;164;-90;0;196;6;521;81.91;5737.27;78;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
-29.453044;-53.285438;52.1;0;8.29;572.14;58.7;58.7;9.86;606.55;432303;51:04.2;51:04.2;17;0;0;15.422;-29.447898;-53.285895;7.9;2.5;0;-14.2;-4.1;16.6;0;1;0;57;100;-8877;2126;15422;3183.5;3;P-GPS;1;0;660;0;0;0;0;1.57618E+12;3867;3863;3853;3857;0;0;28;;;;;;;0;0;0;142;-41;166;-90;0;196;6;521;82.86;5721.38;79;25;0;0;;;100;100;0;2;0;0;0;2;0;;;;;0;0;0
